nbMots,sumLongueurMot,sumB10,frequence0,frequence1,nbPrefixeSelf,isCode
3,6,7,0.3333333333333333,0.6666666666666666,2,1
9,38,231,0.39473684210526316,0.6052631578947368,9,0
8,37,290,0.3783783783783784,0.6216216216216216,6,0
9,40,188,0.525,0.475,11,0
1,3,2,0.6666666666666666,0.3333333333333333,0,1
2,11,29,0.6363636363636364,0.36363636363636365,0,1
7,23,54,0.5217391304347826,0.4782608695652174,4,0
2,9,105,0.5555555555555556,0.4444444444444444,0,1
4,21,113,0.5238095238095238,0.47619047619047616,1,1
10,41,128,0.5609756097560976,0.43902439024390244,10,0
2,7,6,0.7142857142857143,0.2857142857142857,0,1
9,42,253,0.47619047619047616,0.5238095238095238,6,0
7,39,252,0.46153846153846156,0.5384615384615384,2,0
3,12,26,0.4166666666666667,0.5833333333333334,1,1
4,19,42,0.47368421052631576,0.5263157894736842,1,1
1,7,49,0.5714285714285714,0.42857142857142855,0,1
8,35,286,0.37142857142857144,0.6285714285714286,6,0
2,12,124,0.16666666666666666,0.8333333333333334,0,1
8,36,138,0.3611111111111111,0.6388888888888888,2,0
4,16,157,0.1875,0.8125,1,1
8,38,184,0.631578947368421,0.3684210526315789,10,0
9,25,62,0.56,0.44,13,0
3,11,44,0.6363636363636364,0.36363636363636365,0,1
10,41,275,0.4634146341463415,0.5365853658536586,16,0
1,3,5,0.3333333333333333,0.6666666666666666,0,1
9,40,194,0.5,0.5,4,0
6,18,13,0.7222222222222222,0.2777777777777778,6,0
10,40,164,0.375,0.625,7,0
7,17,31,0.4117647058823529,0.5882352941176471,7,0
9,35,215,0.42857142857142855,0.5714285714285714,8,0
5,25,205,0.6,0.4,0,1
2,12,127,0.4166666666666667,0.5833333333333334,0,1
1,7,44,0.5714285714285714,0.42857142857142855,0,1
10,39,266,0.4358974358974359,0.5641025641025641,15,0
10,40,164,0.5,0.5,9,0
2,9,116,0.3333333333333333,0.6666666666666666,0,1
4,16,51,0.4375,0.5625,1,0
2,3,2,0.6666666666666666,0.3333333333333333,0,1
10,45,186,0.4444444444444444,0.5555555555555556,10,0
1,4,9,0.5,0.5,0,1
8,30,245,0.36666666666666664,0.6333333333333333,7,0
6,28,115,0.39285714285714285,0.6071428571428571,3,0
8,23,156,0.34782608695652173,0.6521739130434783,21,0
8,28,89,0.5714285714285714,0.42857142857142855,8,0
9,37,87,0.6486486486486487,0.35135135135135137,15,0
1,3,1,0.6666666666666666,0.3333333333333333,0,1
8,27,76,0.4444444444444444,0.5555555555555556,9,0
5,22,109,0.5454545454545454,0.45454545454545453,1,0
4,22,105,0.5454545454545454,0.45454545454545453,0,1
1,3,2,0.6666666666666666,0.3333333333333333,0,1
4,19,68,0.5789473684210527,0.42105263157894735,0,1
1,6,7,0.5,0.5,0,1
2,8,103,0.375,0.625,0,1
7,29,74,0.5517241379310345,0.4482758620689655,5,0
8,26,153,0.34615384615384615,0.6538461538461539,26,0
3,9,16,0.2222222222222222,0.7777777777777778,0,1
5,20,77,0.45,0.55,2,0
9,34,133,0.5882352941176471,0.4117647058823529,7,0
5,21,171,0.47619047619047616,0.5238095238095238,3,0
6,26,22,0.6923076923076923,0.3076923076923077,1,0
3,16,113,0.5625,0.4375,1,1
10,43,185,0.5116279069767442,0.4883720930232558,8,0
7,33,221,0.45454545454545453,0.5454545454545454,5,0
4,12,32,0.3333333333333333,0.6666666666666666,3,0
5,15,45,0.6,0.4,3,0
8,30,136,0.4666666666666667,0.5333333333333333,8,0
1,5,8,0.8,0.2,0,1
10,32,102,0.5,0.5,17,0
6,19,117,0.6842105263157895,0.3157894736842105,5,0
9,30,110,0.6333333333333333,0.36666666666666664,9,0
9,33,165,0.48484848484848486,0.5151515151515151,13,0
7,31,114,0.45161290322580644,0.5483870967741935,5,0
2,4,4,0.25,0.75,0,1
2,2,1,0.5,0.5,0,1
8,32,141,0.5625,0.4375,13,0
3,10,41,0.5,0.5,1,1
2,5,9,0.6,0.4,1,1
4,16,61,0.5625,0.4375,1,1
7,26,93,0.6153846153846154,0.38461538461538464,5,0
8,36,309,0.4722222222222222,0.5277777777777778,3,0
8,32,159,0.5625,0.4375,5,0
10,30,126,0.3333333333333333,0.6666666666666666,29,0
9,48,268,0.6875,0.3125,8,0
9,39,89,0.5384615384615384,0.46153846153846156,8,0
2,10,117,0.2,0.8,1,1
8,36,172,0.5833333333333334,0.4166666666666667,5,0
8,26,33,0.6923076923076923,0.3076923076923077,11,0
3,10,12,0.5,0.5,0,1
5,19,109,0.47368421052631576,0.5263157894736842,0,1
1,7,47,0.2857142857142857,0.7142857142857143,0,1
2,7,15,0.42857142857142855,0.5714285714285714,0,1
2,7,26,0.42857142857142855,0.5714285714285714,0,1
7,21,61,0.38095238095238093,0.6190476190476191,6,0
2,13,72,0.6923076923076923,0.3076923076923077,0,1
10,33,168,0.45454545454545453,0.5454545454545454,14,0
2,5,3,0.6,0.4,0,1
2,11,72,0.2727272727272727,0.7272727272727273,0,1
5,26,205,0.34615384615384615,0.6538461538461539,3,0
9,35,151,0.5714285714285714,0.42857142857142855,11,0
1,7,29,0.42857142857142855,0.5714285714285714,0,1
1,7,113,0.42857142857142855,0.5714285714285714,0,1
3,14,90,0.42857142857142855,0.5714285714285714,1,1
4,12,23,0.5,0.5,2,0
4,18,98,0.4444444444444444,0.5555555555555556,1,1
2,7,17,0.2857142857142857,0.7142857142857143,0,1
1,5,14,0.4,0.6,0,1
1,6,21,0.5,0.5,0,1
7,20,22,0.65,0.35,7,0
4,13,71,0.6153846153846154,0.38461538461538464,4,1
10,39,128,0.48717948717948717,0.5128205128205128,12,0
10,41,229,0.5365853658536586,0.4634146341463415,8,0
6,29,154,0.5517241379310345,0.4482758620689655,3,0
3,9,8,0.5555555555555556,0.4444444444444444,0,1
5,22,122,0.5,0.5,3,1
10,45,200,0.5111111111111111,0.4888888888888889,11,0
9,39,181,0.46153846153846156,0.5384615384615384,5,0
9,44,200,0.4772727272727273,0.5227272727272727,9,0
1,7,80,0.7142857142857143,0.2857142857142857,0,1
9,34,161,0.5294117647058824,0.47058823529411764,10,0
10,41,128,0.5365853658536586,0.4634146341463415,6,0
4,11,11,0.5454545454545454,0.45454545454545453,3,1
9,38,165,0.5,0.5,3,0
8,30,82,0.4666666666666667,0.5333333333333333,5,0
2,7,15,0.42857142857142855,0.5714285714285714,1,1
9,39,90,0.5897435897435898,0.41025641025641024,8,0
8,28,40,0.5357142857142857,0.4642857142857143,3,0
8,31,172,0.4838709677419355,0.5161290322580645,9,0
9,38,176,0.47368421052631576,0.5263157894736842,1,1
10,37,162,0.5675675675675675,0.43243243243243246,12,0
4,14,31,0.5714285714285714,0.42857142857142855,2,1
6,22,34,0.7727272727272727,0.22727272727272727,7,0
9,29,119,0.4827586206896552,0.5172413793103449,13,0
6,24,57,0.625,0.375,3,0
5,15,18,0.5333333333333333,0.4666666666666667,3,0
1,1,0,1.0,0.0,0,1
1,3,3,0.3333333333333333,0.6666666666666666,0,1
9,36,78,0.5,0.5,3,0
4,19,124,0.21052631578947367,0.7894736842105263,2,0
3,13,104,0.38461538461538464,0.6153846153846154,0,1
8,36,141,0.6388888888888888,0.3611111111111111,8,0
8,38,171,0.5,0.5,6,0
3,15,54,0.4,0.6,0,1
5,23,136,0.6086956521739131,0.391304347826087,1,1
3,9,60,0.3333333333333333,0.6666666666666666,2,1
1,4,9,0.5,0.5,0,1
10,42,248,0.5,0.5,14,0
1,2,3,0.0,1.0,0,1
1,6,18,0.6666666666666666,0.3333333333333333,0,1
3,17,73,0.6470588235294118,0.35294117647058826,0,1
10,42,144,0.4523809523809524,0.5476190476190477,8,0
8,28,60,0.5,0.5,5,0
7,29,71,0.4827586206896552,0.5172413793103449,3,0
10,31,49,0.5161290322580645,0.4838709677419355,12,0
7,28,86,0.5,0.5,2,0
10,39,271,0.4358974358974359,0.5641025641025641,14,0
10,39,247,0.4358974358974359,0.5641025641025641,13,0
6,25,95,0.64,0.36,4,1
10,45,244,0.4666666666666667,0.5333333333333333,11,0
5,19,64,0.3157894736842105,0.6842105263157895,3,0
7,36,194,0.4722222222222222,0.5277777777777778,1,1
6,21,132,0.6666666666666666,0.3333333333333333,5,0
6,18,44,0.3333333333333333,0.6666666666666666,4,0
6,22,75,0.4090909090909091,0.5909090909090909,4,0
3,16,102,0.5625,0.4375,1,1
3,6,9,0.16666666666666666,0.8333333333333334,1,0
9,25,42,0.4,0.6,15,0
8,32,197,0.6875,0.3125,4,0
8,20,23,0.7,0.3,19,0
2,2,0,1.0,0.0,2,1
6,21,167,0.3333333333333333,0.6666666666666666,7,0
3,6,14,0.3333333333333333,0.6666666666666666,1,0
9,35,212,0.5428571428571428,0.45714285714285713,10,0
6,23,78,0.5217391304347826,0.4782608695652174,3,0
10,43,119,0.5813953488372093,0.4186046511627907,6,0
5,11,22,0.18181818181818182,0.8181818181818182,4,0
8,47,278,0.574468085106383,0.425531914893617,0,1
8,18,7,0.7222222222222222,0.2777777777777778,12,0
2,7,26,0.5714285714285714,0.42857142857142855,0,1
5,20,75,0.5,0.5,1,0
3,13,49,0.5384615384615384,0.46153846153846156,1,1
9,30,43,0.6666666666666666,0.3333333333333333,10,0
8,45,224,0.4666666666666667,0.5333333333333333,2,0
6,12,16,0.5833333333333334,0.4166666666666667,12,0
1,3,1,0.6666666666666666,0.3333333333333333,0,1
2,13,29,0.6153846153846154,0.38461538461538464,0,1
4,17,84,0.5294117647058824,0.47058823529411764,3,1
8,38,231,0.5526315789473685,0.4473684210526316,8,1
9,44,250,0.3409090909090909,0.6590909090909091,7,0
8,35,125,0.5428571428571428,0.45714285714285713,6,0
9,33,88,0.5454545454545454,0.45454545454545453,7,0
6,25,105,0.44,0.56,3,0
6,18,70,0.5,0.5,7,0
3,9,49,0.3333333333333333,0.6666666666666666,1,1
5,17,123,0.5294117647058824,0.47058823529411764,4,1
8,30,151,0.5,0.5,8,0
5,22,77,0.6818181818181818,0.3181818181818182,0,1
5,20,44,0.55,0.45,3,0
8,26,28,0.6153846153846154,0.38461538461538464,5,0
6,28,122,0.4642857142857143,0.5357142857142857,2,1
8,34,148,0.6764705882352942,0.3235294117647059,9,0
8,28,142,0.35714285714285715,0.6428571428571429,13,0
4,23,170,0.391304347826087,0.6086956521739131,0,1
5,13,23,0.46153846153846156,0.5384615384615384,5,0
8,39,229,0.46153846153846156,0.5384615384615384,5,0
1,7,76,0.5714285714285714,0.42857142857142855,0,1
6,31,271,0.5161290322580645,0.4838709677419355,2,1
6,21,114,0.3333333333333333,0.6666666666666666,4,0
3,10,21,0.4,0.6,0,1
2,8,20,0.375,0.625,0,1
4,17,75,0.47058823529411764,0.5294117647058824,0,1
10,28,46,0.4642857142857143,0.5357142857142857,13,0
8,27,82,0.4074074074074074,0.5925925925925926,7,0
5,15,86,0.5333333333333333,0.4666666666666667,4,1
9,41,122,0.5365853658536586,0.4634146341463415,2,0
8,35,171,0.4,0.6,6,0
7,25,144,0.48,0.52,6,0
6,26,89,0.5384615384615384,0.46153846153846156,3,0
6,21,103,0.42857142857142855,0.5714285714285714,6,0
4,17,67,0.5294117647058824,0.47058823529411764,0,1
7,38,292,0.4473684210526316,0.5526315789473685,2,0
1,2,2,0.5,0.5,0,1
1,7,12,0.7142857142857143,0.2857142857142857,0,1
5,20,129,0.45,0.55,3,1
7,31,163,0.41935483870967744,0.5806451612903226,5,0
6,25,112,0.48,0.52,4,0
5,21,156,0.42857142857142855,0.5714285714285714,2,0
4,11,43,0.5454545454545454,0.45454545454545453,4,1
7,37,151,0.4864864864864865,0.5135135135135135,2,1
5,23,152,0.6086956521739131,0.391304347826087,2,0
6,24,45,0.5,0.5,1,0
9,36,115,0.3888888888888889,0.6111111111111112,10,0
10,43,146,0.5581395348837209,0.4418604651162791,8,0
10,51,166,0.5882352941176471,0.4117647058823529,3,0
4,18,44,0.5,0.5,1,1
3,12,45,0.4166666666666667,0.5833333333333334,2,1
9,40,242,0.65,0.35,9,0
3,8,60,0.25,0.75,1,0
3,7,5,0.5714285714285714,0.42857142857142855,0,1
6,15,14,0.6666666666666666,0.3333333333333333,7,0
10,46,174,0.5652173913043478,0.43478260869565216,5,0
9,47,356,0.5957446808510638,0.40425531914893614,3,0
2,12,62,0.4166666666666667,0.5833333333333334,0,1
2,7,25,0.5714285714285714,0.42857142857142855,0,1
2,12,54,0.5833333333333334,0.4166666666666667,0,1
6,29,177,0.5517241379310345,0.4482758620689655,5,0
1,3,4,0.6666666666666666,0.3333333333333333,0,1
3,15,37,0.5333333333333333,0.4666666666666667,0,1
2,12,25,0.5,0.5,0,1
4,12,19,0.3333333333333333,0.6666666666666666,0,1
4,12,63,0.4166666666666667,0.5833333333333334,2,0
4,17,83,0.47058823529411764,0.5294117647058824,1,1
7,21,18,0.6666666666666666,0.3333333333333333,7,0
1,7,70,0.5714285714285714,0.42857142857142855,0,1
1,5,5,0.6,0.4,0,1
6,22,98,0.5454545454545454,0.45454545454545453,2,0
9,39,183,0.48717948717948717,0.5128205128205128,7,0
3,18,153,0.3888888888888889,0.6111111111111112,0,1
4,12,17,0.5833333333333334,0.4166666666666667,2,0
5,22,62,0.5,0.5,0,1
7,28,143,0.32142857142857145,0.6785714285714286,6,0
2,7,4,0.5714285714285714,0.42857142857142855,0,1
7,24,80,0.5833333333333334,0.4166666666666667,7,0
9,44,219,0.5,0.5,2,0
2,9,6,0.7777777777777778,0.2222222222222222,1,1
1,5,14,0.4,0.6,0,1
7,22,91,0.5454545454545454,0.45454545454545453,6,0
7,24,98,0.375,0.625,7,0
4,17,86,0.5294117647058824,0.47058823529411764,2,1
7,21,123,0.5714285714285714,0.42857142857142855,8,0
2,10,69,0.4,0.6,0,1
1,3,7,0.0,1.0,0,1
6,28,103,0.35714285714285715,0.6428571428571429,1,0
6,22,113,0.45454545454545453,0.5454545454545454,1,0
9,42,155,0.5476190476190477,0.4523809523809524,6,0
7,26,78,0.46153846153846156,0.5384615384615384,6,0
8,30,181,0.43333333333333335,0.5666666666666667,6,0
2,7,24,0.42857142857142855,0.5714285714285714,1,1
7,32,155,0.46875,0.53125,3,1
2,13,66,0.46153846153846156,0.5384615384615384,0,1
9,45,195,0.5777777777777777,0.4222222222222222,11,0
10,34,103,0.38235294117647056,0.6176470588235294,18,0
6,27,125,0.4074074074074074,0.5925925925925926,2,1
5,14,35,0.2857142857142857,0.7142857142857143,3,0
8,34,115,0.47058823529411764,0.5294117647058824,2,0
9,32,107,0.59375,0.40625,11,0
6,12,28,0.5,0.5,8,0
1,7,53,0.42857142857142855,0.5714285714285714,0,1
9,41,138,0.43902439024390244,0.5609756097560976,4,0
4,11,21,0.5454545454545454,0.45454545454545453,2,0
1,3,3,0.3333333333333333,0.6666666666666666,0,1
1,5,11,0.4,0.6,0,1
3,11,80,0.45454545454545453,0.5454545454545454,3,1
7,24,86,0.4166666666666667,0.5833333333333334,7,0
5,16,41,0.25,0.75,2,0
2,7,33,0.7142857142857143,0.2857142857142857,0,1
1,3,4,0.6666666666666666,0.3333333333333333,0,1
6,23,91,0.5652173913043478,0.43478260869565216,5,0
8,27,217,0.5185185185185185,0.48148148148148145,11,0
9,45,251,0.5333333333333333,0.4666666666666667,6,0
9,39,83,0.6666666666666666,0.3333333333333333,7,0
3,11,25,0.6363636363636364,0.36363636363636365,0,1
1,7,5,0.7142857142857143,0.2857142857142857,0,1
6,24,65,0.5416666666666666,0.4583333333333333,1,1
6,25,100,0.44,0.56,3,0
7,26,132,0.7307692307692307,0.2692307692307692,10,0
10,38,170,0.631578947368421,0.3684210526315789,9,0
5,14,44,0.5,0.5,3,0
7,25,130,0.52,0.48,8,0
9,35,136,0.37142857142857144,0.6285714285714286,9,0
6,25,137,0.36,0.64,3,0
5,27,144,0.37037037037037035,0.6296296296296297,0,1
9,36,191,0.4722222222222222,0.5277777777777778,3,0
8,35,215,0.4,0.6,3,0
8,20,127,0.3,0.7,15,0
10,45,214,0.5555555555555556,0.4444444444444444,5,0
7,21,78,0.47619047619047616,0.5238095238095238,16,1
1,2,0,1.0,0.0,0,1
3,11,13,0.45454545454545453,0.5454545454545454,1,0
10,44,250,0.4318181818181818,0.5681818181818182,6,0
2,7,8,0.8571428571428571,0.14285714285714285,1,1
1,6,15,0.3333333333333333,0.6666666666666666,0,1
1,3,4,0.6666666666666666,0.3333333333333333,0,1
8,27,83,0.5555555555555556,0.4444444444444444,9,0
2,6,10,0.5,0.5,0,1
4,18,120,0.4444444444444444,0.5555555555555556,2,1
1,6,25,0.5,0.5,0,1
3,8,7,0.625,0.375,1,1
8,34,144,0.47058823529411764,0.5294117647058824,5,0
6,14,5,0.7142857142857143,0.2857142857142857,7,0
8,36,270,0.3611111111111111,0.6388888888888888,6,0
8,33,180,0.6363636363636364,0.36363636363636365,6,0
8,27,70,0.48148148148148145,0.5185185185185185,12,0
7,25,47,0.44,0.56,4,0
10,38,137,0.631578947368421,0.3684210526315789,11,0
2,8,11,0.625,0.375,0,1
6,30,173,0.5,0.5,2,0
4,17,88,0.29411764705882354,0.7058823529411765,2,0
7,35,143,0.5142857142857142,0.4857142857142857,1,1
9,32,36,0.59375,0.40625,10,0
7,36,182,0.4722222222222222,0.5277777777777778,0,1
8,30,70,0.6,0.4,8,0
5,16,47,0.625,0.375,11,0
9,42,291,0.35714285714285715,0.6428571428571429,10,0
6,15,74,0.5333333333333333,0.4666666666666667,8,0
6,18,48,0.5,0.5,3,0
5,29,141,0.4482758620689655,0.5517241379310345,0,1
10,42,237,0.5,0.5,12,0
6,17,39,0.47058823529411764,0.5294117647058824,6,0
4,12,14,0.6666666666666666,0.3333333333333333,2,1
4,15,60,0.4,0.6,2,0
8,26,63,0.5,0.5,11,0
1,3,1,0.6666666666666666,0.3333333333333333,0,1
6,15,68,0.6666666666666666,0.3333333333333333,6,0
10,41,226,0.5365853658536586,0.4634146341463415,14,0
1,7,18,0.7142857142857143,0.2857142857142857,0,1
4,18,56,0.3888888888888889,0.6111111111111112,1,1
10,29,51,0.4827586206896552,0.5172413793103449,16,0
6,18,46,0.7222222222222222,0.2777777777777778,5,0
9,41,303,0.4878048780487805,0.5121951219512195,10,0
9,34,158,0.5,0.5,8,0
6,31,169,0.3870967741935484,0.6129032258064516,0,1
6,14,22,0.42857142857142855,0.5714285714285714,4,0
8,34,212,0.4117647058823529,0.5882352941176471,9,0
7,27,77,0.48148148148148145,0.5185185185185185,5,0
10,40,149,0.475,0.525,5,0
5,17,31,0.7058823529411765,0.29411764705882354,3,0
7,22,26,0.6363636363636364,0.36363636363636365,9,1
9,33,47,0.6363636363636364,0.36363636363636365,25,0
2,10,50,0.6,0.4,0,1
7,30,38,0.6333333333333333,0.36666666666666664,3,1
6,22,182,0.4090909090909091,0.5909090909090909,6,0
5,14,18,0.5714285714285714,0.42857142857142855,4,0
9,27,65,0.6296296296296297,0.37037037037037035,14,0
7,33,241,0.3333333333333333,0.6666666666666666,2,1
6,25,181,0.48,0.52,3,0
8,32,88,0.5,0.5,3,0
10,35,100,0.4857142857142857,0.5142857142857142,11,0
9,30,122,0.6333333333333333,0.36666666666666664,10,0
7,42,358,0.38095238095238093,0.6190476190476191,3,1
2,8,21,0.625,0.375,0,1
8,32,81,0.46875,0.53125,4,0
8,29,64,0.5172413793103449,0.4827586206896552,12,0
8,40,194,0.6,0.4,2,1
6,22,128,0.5,0.5,5,0
9,42,274,0.47619047619047616,0.5238095238095238,13,0
6,17,52,0.47058823529411764,0.5294117647058824,7,0
1,3,2,0.6666666666666666,0.3333333333333333,0,1
6,30,110,0.5333333333333333,0.4666666666666667,2,0
9,36,149,0.4722222222222222,0.5277777777777778,5,0
9,37,201,0.43243243243243246,0.5675675675675675,7,0
1,4,8,0.75,0.25,0,1
9,36,160,0.4722222222222222,0.5277777777777778,14,0
5,21,75,0.47619047619047616,0.5238095238095238,0,1
10,31,115,0.5161290322580645,0.4838709677419355,24,0
1,4,3,0.5,0.5,0,1
9,35,91,0.5428571428571428,0.45714285714285713,5,0
5,10,19,0.3,0.7,5,0
5,22,40,0.6818181818181818,0.3181818181818182,1,0
3,20,228,0.25,0.75,0,1
5,22,65,0.5454545454545454,0.45454545454545453,0,1
8,35,307,0.4,0.6,9,0
1,5,11,0.4,0.6,0,1
8,34,78,0.5294117647058824,0.47058823529411764,5,1
5,27,162,0.48148148148148145,0.5185185185185185,1,1
10,44,340,0.4318181818181818,0.5681818181818182,12,0
8,32,282,0.375,0.625,8,0
3,16,118,0.375,0.625,0,1
3,15,103,0.4666666666666667,0.5333333333333333,0,1
1,2,2,0.5,0.5,0,1
10,39,77,0.6666666666666666,0.3333333333333333,11,0
10,34,72,0.5,0.5,9,0
4,16,128,0.5,0.5,2,1
8,32,195,0.40625,0.59375,5,0
1,6,48,0.6666666666666666,0.3333333333333333,0,1
9,42,115,0.5238095238095238,0.47619047619047616,4,1
7,35,168,0.42857142857142855,0.5714285714285714,1,0
8,33,78,0.45454545454545453,0.5454545454545454,3,0
9,31,39,0.5483870967741935,0.45161290322580644,8,0
4,11,30,0.36363636363636365,0.6363636363636364,6,0
7,28,108,0.5357142857142857,0.4642857142857143,10,0
6,19,46,0.47368421052631576,0.5263157894736842,2,1
2,6,11,0.3333333333333333,0.6666666666666666,0,1
5,19,78,0.631578947368421,0.3684210526315789,5,0
10,34,29,0.7058823529411765,0.29411764705882354,24,0
9,40,156,0.6,0.4,5,0
9,38,213,0.5263157894736842,0.47368421052631576,8,0
9,35,226,0.42857142857142855,0.5714285714285714,10,0
5,14,35,0.5714285714285714,0.42857142857142855,4,0
10,42,413,0.40476190476190477,0.5952380952380952,13,0
8,37,262,0.5675675675675675,0.43243243243243246,7,0
2,6,16,0.16666666666666666,0.8333333333333334,0,1
10,37,65,0.5675675675675675,0.43243243243243246,7,0
2,10,37,0.3,0.7,0,1
2,9,41,0.4444444444444444,0.5555555555555556,0,1
7,30,102,0.43333333333333335,0.5666666666666667,1,1
4,18,73,0.6111111111111112,0.3888888888888889,1,1
4,20,181,0.5,0.5,1,1
8,38,252,0.5263157894736842,0.47368421052631576,4,0
2,5,4,0.6,0.4,0,1
10,45,97,0.6,0.4,3,0
2,5,1,0.8,0.2,0,1
3,12,103,0.25,0.75,1,0
2,7,27,0.42857142857142855,0.5714285714285714,0,1
1,1,1,0.0,1.0,0,1
3,10,5,0.6,0.4,1,0
10,47,111,0.6595744680851063,0.3404255319148936,6,0
6,28,66,0.5357142857142857,0.4642857142857143,2,1
6,30,95,0.5666666666666667,0.43333333333333335,2,1
9,36,314,0.4166666666666667,0.5833333333333334,9,0
10,29,135,0.5172413793103449,0.4827586206896552,22,0
5,21,159,0.42857142857142855,0.5714285714285714,1,0
4,17,51,0.5294117647058824,0.47058823529411764,2,0
3,6,6,0.5,0.5,1,0
9,41,203,0.43902439024390244,0.5609756097560976,7,0
5,20,56,0.25,0.75,2,1
5,23,105,0.6521739130434783,0.34782608695652173,1,1
7,32,163,0.625,0.375,8,0
3,11,80,0.5454545454545454,0.45454545454545453,1,1
5,24,93,0.4166666666666667,0.5833333333333334,1,1
8,22,16,0.6818181818181818,0.3181818181818182,13,0
4,22,100,0.5454545454545454,0.45454545454545453,0,1
4,18,37,0.6111111111111112,0.3888888888888889,2,1
4,20,108,0.45,0.55,0,1
6,20,144,0.25,0.75,11,0
5,19,62,0.5263157894736842,0.47368421052631576,2,0
5,21,39,0.6190476190476191,0.38095238095238093,0,1
7,34,186,0.5588235294117647,0.4411764705882353,2,1
3,10,35,0.3,0.7,1,1
1,5,11,0.4,0.6,0,1
3,11,21,0.45454545454545453,0.5454545454545454,0,1
6,25,85,0.48,0.52,4,0
1,2,3,0.0,1.0,0,1
1,2,1,0.5,0.5,0,1
3,12,39,0.16666666666666666,0.8333333333333334,0,1
4,13,19,0.46153846153846156,0.5384615384615384,3,0
7,32,108,0.5,0.5,3,0
6,30,169,0.5,0.5,2,1
3,15,74,0.4,0.6,2,1
4,13,16,0.6153846153846154,0.38461538461538464,2,0
3,15,90,0.5333333333333333,0.4666666666666667,0,1
1,5,31,0.0,1.0,0,1
2,10,119,0.4,0.6,0,1
6,22,105,0.4090909090909091,0.5909090909090909,4,0
4,15,47,0.4666666666666667,0.5333333333333333,2,1
3,9,20,0.5555555555555556,0.4444444444444444,1,1
6,26,67,0.5769230769230769,0.4230769230769231,3,0
5,13,21,0.46153846153846156,0.5384615384615384,3,0
10,33,147,0.5454545454545454,0.45454545454545453,16,0
4,13,26,0.3076923076923077,0.6923076923076923,2,1
1,6,11,0.5,0.5,0,1
3,11,9,0.6363636363636364,0.36363636363636365,1,1
7,24,168,0.4583333333333333,0.5416666666666666,5,0
6,21,172,0.47619047619047616,0.5238095238095238,6,0
2,13,65,0.46153846153846156,0.5384615384615384,0,1
3,16,68,0.375,0.625,0,1
3,10,58,0.4,0.6,2,1
7,30,96,0.43333333333333335,0.5666666666666667,2,0
6,18,32,0.5,0.5,0,1
1,7,72,0.7142857142857143,0.2857142857142857,0,1
8,34,279,0.4117647058823529,0.5882352941176471,7,0
9,43,261,0.4883720930232558,0.5116279069767442,6,0
9,25,14,0.68,0.32,10,0
7,37,199,0.40540540540540543,0.5945945945945946,0,1
3,12,75,0.25,0.75,1,1
2,4,6,0.25,0.75,1,1
7,23,147,0.6956521739130435,0.30434782608695654,10,0
10,48,253,0.5625,0.4375,4,0
3,13,146,0.23076923076923078,0.7692307692307693,2,1
7,27,131,0.5925925925925926,0.4074074074074074,7,0
4,18,101,0.3888888888888889,0.6111111111111112,2,1
9,31,77,0.5161290322580645,0.4838709677419355,6,1
3,15,61,0.5333333333333333,0.4666666666666667,0,1
4,16,170,0.5,0.5,2,0
2,8,19,0.625,0.375,0,1
10,46,183,0.45652173913043476,0.5434782608695652,4,0
6,18,36,0.5,0.5,5,0
3,17,75,0.47058823529411764,0.5294117647058824,0,1
8,29,123,0.6206896551724138,0.3793103448275862,12,0
5,18,42,0.3888888888888889,0.6111111111111112,2,0
2,8,11,0.625,0.375,0,1
10,34,111,0.5294117647058824,0.47058823529411764,15,0
8,29,51,0.6206896551724138,0.3793103448275862,10,0
2,7,18,0.14285714285714285,0.8571428571428571,0,1
1,2,0,1.0,0.0,0,1
2,8,30,0.375,0.625,0,1
10,44,160,0.5909090909090909,0.4090909090909091,11,0
9,43,248,0.4186046511627907,0.5813953488372093,1,0
10,26,37,0.6538461538461539,0.34615384615384615,27,0
7,29,269,0.4482758620689655,0.5517241379310345,5,0
6,24,106,0.4166666666666667,0.5833333333333334,2,0
9,40,233,0.55,0.45,3,0
2,9,20,0.4444444444444444,0.5555555555555556,0,1
2,5,13,0.4,0.6,1,1
4,14,75,0.2857142857142857,0.7142857142857143,3,0
3,11,69,0.7272727272727273,0.2727272727272727,0,1
9,31,181,0.41935483870967744,0.5806451612903226,14,0
10,48,170,0.625,0.375,12,0
10,39,187,0.6153846153846154,0.38461538461538464,14,0
6,14,13,0.5714285714285714,0.42857142857142855,7,0
5,23,114,0.21739130434782608,0.782608695652174,2,0
4,20,118,0.65,0.35,2,1
4,15,69,0.4666666666666667,0.5333333333333333,1,1
2,4,3,0.5,0.5,1,1
4,14,48,0.2857142857142857,0.7142857142857143,2,0
2,6,5,0.5,0.5,0,1
9,29,116,0.27586206896551724,0.7241379310344828,14,0
9,35,282,0.5142857142857142,0.4857142857142857,8,0
5,19,59,0.5789473684210527,0.42105263157894735,2,0
2,9,53,0.5555555555555556,0.4444444444444444,0,1
7,24,50,0.625,0.375,9,0
3,4,2,0.5,0.5,1,0
10,26,53,0.46153846153846156,0.5384615384615384,17,0
6,18,20,0.5,0.5,4,0
2,8,64,0.125,0.875,0,1
1,7,28,0.5714285714285714,0.42857142857142855,0,1
6,29,115,0.5862068965517241,0.41379310344827586,1,1
3,16,80,0.375,0.625,0,1
